job_id,instance,A,L,run_index,best_fitness,best_solution,best_multi_fitness,best_multi_solution,best_drone_avg_trip_time,best_multi_visit_trip_count,best_drone_trip_count,best_avg_customers_per_trip,best_multi_drone_avg_trip_time,best_multi_multi_visit_trip_count,best_multi_drone_trip_count,best_multi_avg_customers_per_trip,best_solution_file,best_multi_solution_file,log,best_avg_truck_wait_per_trip,best_avg_drone_wait_per_trip,best_multi_avg_truck_wait_per_trip,best_multi_avg_drone_wait_per_trip
48,test_data/data_demand_random_50_batch_all1_equal_cluster/C201_3.dat,8,120,4,1085.805844,"[[[[0, [1]], [14, [14, 16, 23, 26]], [16, []], [23, []], [26, []], [20, [20, 17, 24, 25]], [22, [22]], [17, []], [36, [36, 37, 38, 39]], [37, []], [38, []], [39, []], [43, [43, 44, 45, 46]], [44, []], [45, []], [24, []], [25, []], [46, []], [50, [50, 35, 33]], [35, []], [33, []], [1, []]], [[0, [3, 4, 2, 5]], [7, [7]], [9, [9, 8, 12, 13]], [8, []], [12, []], [13, []], [6, [6]], [19, [19, 18, 21]], [18, []], [3, []], [4, []], [2, []], [11, [15, 10, 11]], [5, []], [32, [32, 31, 34, 29]], [31, []], [30, [30, 27]], [34, []], [29, []], [28, [28, 41, 40]], [27, []], [41, []], [40, []], [42, [42]], [21, []], [15, []], [10, []], [47, [47, 48, 49]], [48, []], [49, []]]], [[[7, [7]]], [[9, [9, 8, 12, 13]]], [[6, [6]]], [[14, [14, 16, 23, 26]]], [[19, [19, 18, 21]]], [[11, [15, 10, 11]]], [[20, [20, 17, 24, 25]]], [[22, [22]]], [[32, [32, 31, 34, 29]]], [[30, [30, 27]]], [[28, [28, 41, 40]]], [[36, [36, 37, 38, 39]]], [[42, [42]]], [[43, [43, 44, 45, 46]]], [[47, [47, 48, 49]]], [[50, [50, 35, 33]]]]]",1192.323808,"[[[[0, [5, 4, 2]], [10, [10, 8, 6]], [8, []], [6, [14, 15, 18, 17, 21]], [14, []], [5, []], [4, []], [15, []], [18, []], [17, []], [27, [27, 22, 25]], [21, []], [22, [34, 31, 29, 28, 23]], [2, []], [25, []], [34, []], [31, []], [29, []], [28, []], [23, []], [42, [42, 41, 44, 43, 45, 24, 30, 35]], [41, []], [44, []], [43, []], [45, []], [24, []], [30, []], [46, [46, 50, 33, 32]], [50, []], [35, []], [33, []], [32, []]], [[0, [3, 1]], [9, [9, 13]], [20, [20, 7, 11, 12, 16, 19]], [3, []], [7, []], [1, []], [11, []], [12, []], [16, []], [26, [26]], [40, [40, 39, 38, 37, 36]], [19, []], [39, []], [38, []], [37, []], [36, []], [49, [49, 48, 47]], [48, []], [47, []], [13, []]]], [[[10, [10, 8, 6]]], [[9, [9, 13]]], [[6, [14, 15, 18, 17, 21]]], [[20, [20, 7, 11, 12, 16, 19]]], [[26, [26]], [27, [27, 22, 25]]], [[22, [34, 31, 29, 28, 23]]], [[40, [40, 39, 38, 37, 36]]], [[42, [42, 41, 44, 43, 45, 24, 30, 35]]], [[49, [49, 48, 47]]], [[46, [46, 50, 33, 32]]]]]",50.06851538,0,16,2.8125,53.29485653,1,10,4.5,,,A8L120<=A4L120,31.928834772,0,48.937215697,0
49,test_data/data_demand_random_50_batch_all1_equal_cluster/RC101_0.5.dat,4,60,1,776,"[[[[0, [20, 38, 39, 1, 2, 3, 11, 12, 50, 46, 47, 48, 49, 29, 28, 27, 26, 25]], [20, []], [38, []], [39, []], [1, []], [2, []], [3, []], [11, []], [12, []], [50, []], [46, []], [47, []], [48, []], [49, []], [29, []], [28, []], [27, []], [26, []], [25, []]], [[0, [6, 7, 8, 9, 10, 19, 18, 17, 16, 15, 36, 37, 5, 4, 14, 30, 31, 32, 34, 33, 35, 13, 44, 43, 42, 45, 41, 40, 24, 22, 23, 21]], [6, []], [7, []], [8, []], [9, []], [10, []], [19, []], [18, []], [17, []], [16, []], [15, []], [36, []], [37, []], [5, []], [4, []], [14, []], [30, []], [31, []], [32, []], [34, []], [33, []], [35, []], [13, []], [44, []], [43, []], [42, []], [45, []], [41, []], [40, []], [24, []], [22, []], [23, []], [21, []]]], []]",,,0,0,0,0,,,,,results/sol_best_RC101_0.5.dat_A4_L60_pid2664.txt,(not found),,0,0,,
50,test_data/data_demand_random_50_batch_all1_equal_cluster/RC101_0.5.dat,4,90,3,768,"[[[[0, [20, 39, 38, 37, 36, 5, 4, 14, 12, 11, 13, 50, 46, 47, 48, 49, 29, 28, 27, 26, 25]], [20, []], [39, []], [38, []], [37, []], [36, []], [5, []], [4, []], [14, []], [12, []], [11, []], [13, []], [50, []], [46, []], [47, []], [48, []], [49, []], [29, []], [28, []], [27, []], [26, []], [25, []]], [[0, [6, 7, 8, 9, 10, 19, 18, 17, 16, 15, 1, 2, 3, 30, 31, 32, 34, 33, 35, 44, 43, 42, 45, 41, 40, 24, 22, 23, 21]], [6, []], [7, []], [8, []], [9, []], [10, []], [19, []], [18, []], [17, []], [16, []], [15, []], [1, []], [2, []], [3, []], [30, []], [31, []], [32, []], [34, []], [33, []], [35, []], [44, []], [43, []], [42, []], [45, []], [41, []], [40, []], [24, []], [22, []], [23, []], [21, []]]], []]",,,0,0,0,0,,,,,results/sol_best_RC101_0.5.dat_A4_L90_pid2773.txt,(not found),,0,0,,
51,test_data/data_demand_random_50_batch_all1_equal_cluster/RC101_0.5.dat,4,120,3,768,"[[[[0, [20, 39, 38, 37, 36, 5, 4, 14, 12, 11, 13, 50, 46, 47, 48, 49, 29, 28, 27, 26, 25]], [20, []], [39, []], [38, []], [37, []], [36, []], [5, []], [4, []], [14, []], [12, []], [11, []], [13, []], [50, []], [46, []], [47, []], [48, []], [49, []], [29, []], [28, []], [27, []], [26, []], [25, []]], [[0, [6, 7, 8, 9, 10, 19, 18, 17, 16, 15, 1, 2, 3, 30, 31, 32, 34, 33, 35, 44, 43, 42, 45, 41, 40, 24, 22, 23, 21]], [6, []], [7, []], [8, []], [9, []], [10, []], [19, []], [18, []], [17, []], [16, []], [15, []], [1, []], [2, []], [3, []], [30, []], [31, []], [32, []], [34, []], [33, []], [35, []], [44, []], [43, []], [42, []], [45, []], [41, []], [40, []], [24, []], [22, []], [23, []], [21, []]]], []]",,,0,0,0,0,,,,,results/sol_best_RC101_0.5.dat_A4_L90_pid2773.txt,(not found),A4L120<=A4L90,0,0,,
52,test_data/data_demand_random_50_batch_all1_equal_cluster/RC101_0.5.dat,8,60,1,768,"[[[[0, [20, 39, 38, 37, 36, 5, 4, 11, 12, 50, 47, 46, 48, 49, 29, 28, 27, 26, 25]], [20, []], [39, []], [38, []], [37, []], [36, []], [5, []], [4, []], [11, []], [12, []], [50, []], [47, []], [46, []], [48, []], [49, []], [29, []], [28, []], [27, []], [26, []], [25, []]], [[0, [6, 7, 8, 9, 10, 19, 18, 17, 16, 15, 1, 2, 3, 14, 30, 31, 32, 34, 33, 35, 13, 44, 43, 42, 45, 41, 40, 24, 22, 23, 21]], [6, []], [7, []], [8, []], [9, []], [10, []], [19, []], [18, []], [17, []], [16, []], [15, []], [1, []], [2, []], [3, []], [14, []], [30, []], [31, []], [32, []], [34, []], [33, []], [35, []], [13, []], [44, []], [43, []], [42, []], [45, []], [41, []], [40, []], [24, []], [22, []], [23, []], [21, []]]], []]",,,0,0,0,0,,,,,results/sol_best_RC101_0.5.dat_A8_L60_pid2813.txt,(not found),,0,0,,
53,test_data/data_demand_random_50_batch_all1_equal_cluster/RC101_0.5.dat,8,90,3,768,"[[[[0, [20, 39, 38, 37, 36, 5, 4, 14, 12, 11, 13, 50, 46, 47, 48, 49, 29, 28, 27, 26, 25]], [20, []], [39, []], [38, []], [37, []], [36, []], [5, []], [4, []], [14, []], [12, []], [11, []], [13, []], [50, []], [46, []], [47, []], [48, []], [49, []], [29, []], [28, []], [27, []], [26, []], [25, []]], [[0, [6, 7, 8, 9, 10, 19, 18, 17, 16, 15, 1, 2, 3, 30, 31, 32, 34, 33, 35, 44, 43, 42, 45, 41, 40, 24, 22, 23, 21]], [6, []], [7, []], [8, []], [9, []], [10, []], [19, []], [18, []], [17, []], [16, []], [15, []], [1, []], [2, []], [3, []], [30, []], [31, []], [32, []], [34, []], [33, []], [35, []], [44, []], [43, []], [42, []], [45, []], [41, []], [40, []], [24, []], [22, []], [23, []], [21, []]]], []]",,,0,0,0,0,,,,,results/sol_best_RC101_0.5.dat_A4_L90_pid2773.txt,(not found),A8L90<=A4L90,0,0,,
54,test_data/data_demand_random_50_batch_all1_equal_cluster/RC101_0.5.dat,8,120,3,768,"[[[[0, [20, 39, 38, 37, 36, 5, 4, 14, 12, 11, 13, 50, 46, 47, 48, 49, 29, 28, 27, 26, 25]], [20, []], [39, []], [38, []], [37, []], [36, []], [5, []], [4, []], [14, []], [12, []], [11, []], [13, []], [50, []], [46, []], [47, []], [48, []], [49, []], [29, []], [28, []], [27, []], [26, []], [25, []]], [[0, [6, 7, 8, 9, 10, 19, 18, 17, 16, 15, 1, 2, 3, 30, 31, 32, 34, 33, 35, 44, 43, 42, 45, 41, 40, 24, 22, 23, 21]], [6, []], [7, []], [8, []], [9, []], [10, []], [19, []], [18, []], [17, []], [16, []], [15, []], [1, []], [2, []], [3, []], [30, []], [31, []], [32, []], [34, []], [33, []], [35, []], [44, []], [43, []], [42, []], [45, []], [41, []], [40, []], [24, []], [22, []], [23, []], [21, []]]], []]",,,0,0,0,0,,,,,results/sol_best_RC101_0.5.dat_A4_L90_pid2773.txt,(not found),A8L120<=A4L120,0,0,,
55,test_data/data_demand_random_50_batch_all1_equal_cluster/RC101_1.5.dat,4,60,1,1108,"[[[[0, [8, 23, 6, 5, 4, 3, 2, 41, 42, 38, 37, 36, 35, 34, 32, 31, 33, 17, 22, 39, 40, 21, 20, 19, 18, 16, 15]], [8, []], [23, []], [6, []], [5, []], [4, []], [3, []], [2, []], [41, []], [42, []], [38, []], [37, []], [36, []], [35, []], [34, []], [32, []], [31, []], [33, []], [17, []], [22, []], [39, []], [40, []], [21, []], [20, []], [19, []], [18, []], [16, []], [15, []]], [[0, [1, 7, 28, 27, 26, 24, 25, 14, 12, 13, 11, 9, 10, 45, 46, 47, 48, 49, 50, 44, 43, 30, 29]], [1, []], [7, []], [28, []], [27, []], [26, []], [24, []], [25, []], [14, []], [12, []], [13, []], [11, []], [9, []], [10, []], [45, []], [46, []], [47, []], [48, []], [49, []], [50, []], [44, []], [43, []], [30, []], [29, []]]], []]",,,0,0,0,0,,,,,results/sol_best_RC101_1.5.dat_A4_L60_pid2767.txt,(not found),,0,0,,
56,test_data/data_demand_random_50_batch_all1_equal_cluster/RC101_1.5.dat,4,90,2,1108,"[[[[0, [8, 23, 6, 5, 4, 3, 2, 41, 42, 38, 37, 36, 35, 34, 32, 31, 33, 17, 22, 39, 40, 21, 20, 19, 18, 16, 15]], [8, []], [23, []], [6, []], [5, []], [4, []], [3, []], [2, []], [41, []], [42, []], [38, []], [37, []], [36, []], [35, []], [34, []], [32, []], [31, []], [33, []], [17, []], [22, []], [39, []], [40, []], [21, []], [20, []], [19, []], [18, []], [16, []], [15, []]], [[0, [1, 7, 28, 27, 26, 25, 24, 9, 10, 11, 14, 12, 13, 45, 46, 47, 48, 49, 50, 44, 43, 30, 29]], [1, []], [7, []], [28, []], [27, []], [26, []], [25, []], [24, []], [9, []], [10, []], [11, []], [14, []], [12, []], [13, []], [45, []], [46, []], [47, []], [48, []], [49, []], [50, []], [44, []], [43, []], [30, []], [29, []]]], []]",,,0,0,0,0,,,,,results/sol_best_RC101_1.5.dat_A4_L90_pid2749.txt,(not found),,0,0,,
57,test_data/data_demand_random_50_batch_all1_equal_cluster/RC101_1.5.dat,4,120,2,1108,"[[[[0, [8, 23, 6, 5, 4, 3, 2, 41, 42, 38, 37, 36, 35, 34, 32, 31, 33, 17, 22, 39, 40, 21, 20, 19, 18, 16, 15]], [8, []], [23, []], [6, []], [5, []], [4, []], [3, []], [2, []], [41, []], [42, []], [38, []], [37, []], [36, []], [35, []], [34, []], [32, []], [31, []], [33, []], [17, []], [22, []], [39, []], [40, []], [21, []], [20, []], [19, []], [18, []], [16, []], [15, []]], [[0, [1, 7, 28, 27, 26, 25, 24, 9, 10, 11, 14, 12, 13, 45, 46, 47, 48, 49, 50, 44, 43, 30, 29]], [1, []], [7, []], [28, []], [27, []], [26, []], [25, []], [24, []], [9, []], [10, []], [11, []], [14, []], [12, []], [13, []], [45, []], [46, []], [47, []], [48, []], [49, []], [50, []], [44, []], [43, []], [30, []], [29, []]]], []]",,,0,0,0,0,,,,,results/sol_best_RC101_1.5.dat_A4_L90_pid2749.txt,(not found),A4L120<=A4L90,0,0,,
58,test_data/data_demand_random_50_batch_all1_equal_cluster/RC101_1.5.dat,8,60,2,1104,"[[[[0, [24, 23, 6, 5, 4, 3, 2, 41, 42, 38, 37, 36, 35, 34, 32, 31, 33, 17, 22, 39, 40, 21, 20, 19, 18, 16, 15]], [24, []], [23, []], [6, []], [5, []], [4, []], [3, []], [2, []], [41, []], [42, []], [38, []], [37, []], [36, []], [35, []], [34, []], [32, []], [31, []], [33, []], [17, []], [22, []], [39, []], [40, []], [21, []], [20, []], [19, []], [18, []], [16, []], [15, []]], [[0, [1, 7, 28, 27, 26, 25, 14, 13, 12, 11, 10, 9, 8, 45, 46, 47, 48, 49, 50, 44, 43, 30, 29]], [1, []], [7, []], [28, []], [27, []], [26, []], [25, []], [14, []], [13, []], [12, []], [11, []], [10, []], [9, []], [8, []], [45, []], [46, []], [47, []], [48, []], [49, []], [50, []], [44, []], [43, []], [30, []], [29, []]]], []]",,,0,0,0,0,,,,,results/sol_best_RC101_1.5.dat_A8_L60_pid2750.txt,(not found),,0,0,,
59,test_data/data_demand_random_50_batch_all1_equal_cluster/RC101_1.5.dat,8,90,2,1108,"[[[[0, [8, 23, 6, 5, 4, 3, 2, 41, 42, 38, 37, 36, 35, 34, 32, 31, 33, 17, 22, 39, 40, 21, 20, 19, 18, 16, 15]], [8, []], [23, []], [6, []], [5, []], [4, []], [3, []], [2, []], [41, []], [42, []], [38, []], [37, []], [36, []], [35, []], [34, []], [32, []], [31, []], [33, []], [17, []], [22, []], [39, []], [40, []], [21, []], [20, []], [19, []], [18, []], [16, []], [15, []]], [[0, [1, 7, 28, 27, 26, 25, 24, 9, 10, 11, 14, 12, 13, 45, 46, 47, 48, 49, 50, 44, 43, 30, 29]], [1, []], [7, []], [28, []], [27, []], [26, []], [25, []], [24, []], [9, []], [10, []], [11, []], [14, []], [12, []], [13, []], [45, []], [46, []], [47, []], [48, []], [49, []], [50, []], [44, []], [43, []], [30, []], [29, []]]], []]",,,0,0,0,0,,,,,results/sol_best_RC101_1.5.dat_A4_L90_pid2749.txt,,A8L90<=A4L90,0,0,,
60,test_data/data_demand_random_50_batch_all1_equal_cluster/RC101_1.5.dat,8,120,2,1108,"[[[[0, [8, 23, 6, 5, 4, 3, 2, 41, 42, 38, 37, 36, 35, 34, 32, 31, 33, 17, 22, 39, 40, 21, 20, 19, 18, 16, 15]], [8, []], [23, []], [6, []], [5, []], [4, []], [3, []], [2, []], [41, []], [42, []], [38, []], [37, []], [36, []], [35, []], [34, []], [32, []], [31, []], [33, []], [17, []], [22, []], [39, []], [40, []], [21, []], [20, []], [19, []], [18, []], [16, []], [15, []]], [[0, [1, 7, 28, 27, 26, 25, 24, 9, 10, 11, 14, 12, 13, 45, 46, 47, 48, 49, 50, 44, 43, 30, 29]], [1, []], [7, []], [28, []], [27, []], [26, []], [25, []], [24, []], [9, []], [10, []], [11, []], [14, []], [12, []], [13, []], [45, []], [46, []], [47, []], [48, []], [49, []], [50, []], [44, []], [43, []], [30, []], [29, []]]], []]",,,0,0,0,0,,,,,results/sol_best_RC101_1.5.dat_A4_L90_pid2749.txt,,A8L120<=A4L120,0,0,,
61,test_data/data_demand_random_50_batch_all1_equal_cluster/RC101_1.dat,4,60,1,1012,"[[[[0, [1, 2, 3, 16, 17, 18, 38, 39, 40, 41, 15, 49, 50, 48, 27, 29, 45, 46, 47, 44, 42, 43, 28, 26]], [1, []], [2, []], [3, []], [16, []], [17, []], [18, []], [38, []], [39, []], [40, []], [41, []], [15, []], [49, []], [50, []], [48, []], [27, []], [29, []], [45, []], [46, []], [47, []], [44, []], [42, []], [43, []], [28, []], [26, []]], [[0, [7, 8, 9, 10, 11, 12, 22, 21, 20, 19, 23, 24, 25, 37, 6, 5, 4, 14, 13, 36, 35, 34, 33, 32, 31, 30]], [7, []], [8, []], [9, []], [10, []], [11, []], [12, []], [22, []], [21, []], [20, []], [19, []], [23, []], [24, []], [25, []], [37, []], [6, []], [5, []], [4, []], [14, []], [13, []], [36, []], [35, []], [34, []], [33, []], [32, []], [31, []], [30, []]]], []]",,,0,0,0,0,,,,,results/sol_best_RC101_1.dat_A4_L60_pid2878.txt,(not found),,0,0,,
62,test_data/data_demand_random_50_batch_all1_equal_cluster/RC101_1.dat,4,90,1,1012,"[[[[0, [1, 6, 5, 4, 3, 16, 17, 41, 15, 49, 50, 48, 27, 29, 45, 46, 47, 44, 42, 43, 28, 26]], [1, []], [6, []], [5, []], [4, []], [3, []], [16, []], [17, []], [41, []], [15, []], [49, []], [50, []], [48, []], [27, []], [29, []], [45, []], [46, []], [47, []], [44, []], [42, []], [43, []], [28, []], [26, []]], [[0, [7, 9, 8, 10, 11, 12, 22, 21, 20, 19, 23, 24, 25, 2, 18, 14, 13, 36, 35, 34, 33, 32, 31, 30]], [7, []], [9, []], [8, []], [10, []], [11, []], [12, [37, 38, 39, 40]], [22, []], [21, []], [20, []], [19, []], [23, []], [24, []], [25, []], [37, []], [2, []], [38, []], [18, []], [40, []], [39, []], [14, []], [13, []], [36, []], [35, []], [34, []], [33, []], [32, []], [31, []], [30, []]]], [[[12, [37, 38, 39, 40]]]]]",,,88.40814442,0,1,4,,,,,results/sol_best_RC101_1.dat_A4_L90_pid2789.txt,(not found),,0,0,,
63,test_data/data_demand_random_50_batch_all1_equal_cluster/RC101_1.dat,4,120,1,1012,"[[[[0, [1, 6, 5, 4, 3, 16, 17, 41, 15, 49, 50, 48, 27, 29, 45, 46, 47, 44, 42, 43, 28, 26]], [1, []], [6, []], [5, []], [4, []], [3, []], [16, []], [17, []], [41, []], [15, []], [49, []], [50, []], [48, []], [27, []], [29, []], [45, []], [46, []], [47, []], [44, []], [42, []], [43, []], [28, []], [26, []]], [[0, [7, 9, 8, 10, 11, 12, 22, 21, 20, 19, 23, 24, 25, 2, 18, 14, 13, 36, 35, 34, 33, 32, 31, 30]], [7, []], [9, []], [8, []], [10, []], [11, []], [12, [37, 38, 39, 40]], [22, []], [21, []], [20, []], [19, []], [23, []], [24, []], [25, []], [37, []], [2, []], [38, []], [18, []], [40, []], [39, []], [14, []], [13, []], [36, []], [35, []], [34, []], [33, []], [32, []], [31, []], [30, []]]], [[[12, [37, 38, 39, 40]]]]]",,,88.40814442,0,1,4,,,,,results/sol_best_RC101_1.dat_A4_L90_pid2789.txt,,A4L120<=A4L90,0,0,,
64,test_data/data_demand_random_50_batch_all1_equal_cluster/RC101_1.dat,8,60,1,1012,"[[[[0, [1, 2, 3, 16, 17, 18, 38, 39, 40, 14, 13, 15, 49, 50, 48, 27, 29, 45, 46, 47, 44, 42, 43, 28, 26]], [1, []], [2, []], [3, []], [16, []], [17, []], [18, []], [38, []], [39, []], [40, []], [14, []], [13, []], [15, []], [49, []], [50, []], [48, []], [27, []], [29, []], [45, []], [46, []], [47, []], [44, []], [42, []], [43, []], [28, []], [26, []]], [[0, [7, 8, 9, 10, 11, 12, 22, 21, 20, 19, 23, 24, 25, 37, 6, 5, 4, 41, 36, 35, 34, 33, 32, 31, 30]], [7, []], [8, []], [9, []], [10, []], [11, []], [12, []], [22, []], [21, []], [20, []], [19, []], [23, []], [24, []], [25, []], [37, []], [6, []], [5, []], [4, []], [41, []], [36, []], [35, []], [34, []], [33, []], [32, []], [31, []], [30, []]]], []]",,,0,0,0,0,,,,,results/sol_best_RC101_1.dat_A8_L60_pid2678.txt,(not found),,0,0,,
65,test_data/data_demand_random_50_batch_all1_equal_cluster/RC101_1.dat,8,90,1,1012,"[[[[0, [1, 6, 5, 4, 3, 16, 17, 41, 15, 49, 50, 48, 27, 29, 45, 46, 47, 44, 42, 43, 28, 26]], [1, []], [6, []], [5, []], [4, []], [3, []], [16, []], [17, []], [41, []], [15, []], [49, []], [50, []], [48, []], [27, []], [29, []], [45, []], [46, []], [47, []], [44, []], [42, []], [43, []], [28, []], [26, []]], [[0, [7, 9, 8, 10, 11, 12, 22, 21, 20, 19, 23, 24, 25, 2, 18, 14, 13, 36, 35, 34, 33, 32, 31, 30]], [7, []], [9, []], [8, []], [10, []], [11, []], [12, [37, 38, 39, 40]], [22, []], [21, []], [20, []], [19, []], [23, []], [24, []], [25, []], [37, []], [2, []], [38, []], [18, []], [40, []], [39, []], [14, []], [13, []], [36, []], [35, []], [34, []], [33, []], [32, []], [31, []], [30, []]]], [[[12, [37, 38, 39, 40]]]]]",,,88.40814442,0,1,4,,,,,results/sol_best_RC101_1.dat_A4_L90_pid2789.txt,,A8L90<=A4L90,0,0,,
66,test_data/data_demand_random_50_batch_all1_equal_cluster/RC101_1.dat,8,120,1,1012,"[[[[0, [1, 6, 5, 4, 3, 16, 17, 41, 15, 49, 50, 48, 27, 29, 45, 46, 47, 44, 42, 43, 28, 26]], [1, []], [6, []], [5, []], [4, []], [3, []], [16, []], [17, []], [41, []], [15, []], [49, []], [50, []], [48, []], [27, []], [29, []], [45, []], [46, []], [47, []], [44, []], [42, []], [43, []], [28, []], [26, []]], [[0, [7, 9, 8, 10, 11, 12, 22, 21, 20, 19, 23, 24, 25, 2, 18, 14, 13, 36, 35, 34, 33, 32, 31, 30]], [7, []], [9, []], [8, []], [10, []], [11, []], [12, [37, 38, 39, 40]], [22, []], [21, []], [20, []], [19, []], [23, []], [24, []], [25, []], [37, []], [2, []], [38, []], [18, []], [40, []], [39, []], [14, []], [13, []], [36, []], [35, []], [34, []], [33, []], [32, []], [31, []], [30, []]]], [[[12, [37, 38, 39, 40]]]]]",,,88.40814442,0,1,4,,,,,results/sol_best_RC101_1.dat_A4_L90_pid2789.txt,,A8L120<=A4L120,0,0,,
67,test_data/data_demand_random_50_batch_all1_equal_cluster/RC101_2.5.dat,4,60,3,1377,"[[[[0, [2, 3, 4, 32, 30, 31, 33, 34, 35, 1, 12, 26, 28, 27, 29, 39, 10, 9, 38, 11, 40, 41, 42, 44, 43, 21, 20, 18, 19, 17]], [2, []], [3, []], [4, []], [32, []], [30, []], [31, []], [33, []], [34, []], [35, []], [1, []], [12, []], [26, []], [28, []], [27, []], [29, []], [39, []], [10, []], [9, []], [38, []], [11, []], [40, []], [41, []], [42, []], [44, []], [43, []], [21, []], [20, []], [18, []], [19, []], [17, []]], [[0, [13, 14, 15, 16, 36, 37, 8, 7, 6, 5, 22, 23, 24, 25, 50, 49, 48, 47, 46, 45]], [13, []], [14, []], [15, []], [16, []], [36, []], [37, []], [8, []], [7, []], [6, []], [5, []], [22, []], [23, []], [24, []], [25, []], [50, []], [49, []], [48, []], [47, []], [46, []], [45, []]]], []]",,,0,0,0,0,,,,,results/sol_best_RC101_2.5.dat_A4_L60_pid2742.txt,(not found),,0,0,,
68,test_data/data_demand_random_50_batch_all1_equal_cluster/RC101_2.5.dat,4,90,3,1377,"[[[[0, [2, 3, 4, 32, 30, 31, 33, 34, 35, 1, 12, 26, 28, 27, 29, 39, 10, 9, 38, 11, 40, 41, 42, 44, 43, 21, 20, 18, 19, 17]], [2, []], [3, []], [4, []], [32, []], [30, []], [31, []], [33, []], [34, []], [35, []], [1, []], [12, []], [26, []], [28, []], [27, []], [29, []], [39, []], [10, []], [9, []], [38, []], [11, []], [40, []], [41, []], [42, []], [44, []], [43, []], [21, []], [20, []], [18, []], [19, []], [17, []]], [[0, [13, 14, 15, 16, 36, 37, 8, 7, 6, 5, 22, 23, 24, 25, 50, 49, 48, 47, 46, 45]], [13, []], [14, []], [15, []], [16, []], [36, []], [37, []], [8, []], [7, []], [6, []], [5, []], [22, []], [23, []], [24, []], [25, []], [50, []], [49, []], [48, []], [47, []], [46, []], [45, []]]], []]",,,0,0,0,0,,,,,results/sol_best_RC101_2.5.dat_A4_L60_pid2742.txt,(not found),A4L90<=A4L60,0,0,,
69,test_data/data_demand_random_50_batch_all1_equal_cluster/RC101_2.5.dat,4,120,3,1377,"[[[[0, [2, 3, 4, 32, 30, 31, 33, 34, 35, 1, 12, 26, 28, 27, 29, 39, 10, 9, 38, 11, 40, 41, 42, 44, 43, 21, 20, 18, 19, 17]], [2, []], [3, []], [4, []], [32, []], [30, []], [31, []], [33, []], [34, []], [35, []], [1, []], [12, []], [26, []], [28, []], [27, []], [29, []], [39, []], [10, []], [9, []], [38, []], [11, []], [40, []], [41, []], [42, []], [44, []], [43, []], [21, []], [20, []], [18, []], [19, []], [17, []]], [[0, [13, 14, 15, 16, 36, 37, 8, 7, 6, 5, 22, 23, 24, 25, 50, 49, 48, 47, 46, 45]], [13, []], [14, []], [15, []], [16, []], [36, []], [37, []], [8, []], [7, []], [6, []], [5, []], [22, []], [23, []], [24, []], [25, []], [50, []], [49, []], [48, []], [47, []], [46, []], [45, []]]], []]",,,0,0,0,0,,,,,results/sol_best_RC101_2.5.dat_A4_L60_pid2742.txt,(not found),A4L120<=A4L90,0,0,,
70,test_data/data_demand_random_50_batch_all1_equal_cluster/RC101_2.5.dat,8,60,3,1377,"[[[[0, [2, 3, 4, 32, 30, 31, 33, 34, 35, 1, 12, 26, 28, 27, 29, 39, 10, 9, 38, 11, 40, 41, 42, 44, 43, 21, 20, 18, 19, 17]], [2, []], [3, []], [4, []], [32, []], [30, []], [31, []], [33, []], [34, []], [35, []], [1, []], [12, []], [26, []], [28, []], [27, []], [29, []], [39, []], [10, []], [9, []], [38, []], [11, []], [40, []], [41, []], [42, []], [44, []], [43, []], [21, []], [20, []], [18, []], [19, []], [17, []]], [[0, [13, 14, 15, 16, 36, 37, 8, 7, 6, 5, 22, 23, 24, 25, 50, 49, 48, 47, 46, 45]], [13, []], [14, []], [15, []], [16, []], [36, []], [37, []], [8, []], [7, []], [6, []], [5, []], [22, []], [23, []], [24, []], [25, []], [50, []], [49, []], [48, []], [47, []], [46, []], [45, []]]], []]",,,0,0,0,0,,,,,results/sol_best_RC101_2.5.dat_A4_L60_pid2742.txt,(not found),A8L60<=A4L60,0,0,,
71,test_data/data_demand_random_50_batch_all1_equal_cluster/RC101_2.5.dat,8,90,3,1377,"[[[[0, [2, 3, 4, 32, 30, 31, 33, 34, 35, 1, 12, 26, 28, 27, 29, 39, 10, 9, 38, 11, 40, 41, 42, 44, 43, 21, 20, 18, 19, 17]], [2, []], [3, []], [4, []], [32, []], [30, []], [31, []], [33, []], [34, []], [35, []], [1, []], [12, []], [26, []], [28, []], [27, []], [29, []], [39, []], [10, []], [9, []], [38, []], [11, []], [40, []], [41, []], [42, []], [44, []], [43, []], [21, []], [20, []], [18, []], [19, []], [17, []]], [[0, [13, 14, 15, 16, 36, 37, 8, 7, 6, 5, 22, 23, 24, 25, 50, 49, 48, 47, 46, 45]], [13, []], [14, []], [15, []], [16, []], [36, []], [37, []], [8, []], [7, []], [6, []], [5, []], [22, []], [23, []], [24, []], [25, []], [50, []], [49, []], [48, []], [47, []], [46, []], [45, []]]], []]",,,0,0,0,0,,,,,results/sol_best_RC101_2.5.dat_A4_L60_pid2742.txt,(not found),A8L90<=A4L90,0,0,,
